canon,Y,bde_failed,BDE_min_all,BDE_2nd_all,BDE_3rd_all,BDE_mean_all,BDE_std_all,BDE_range_all,N_vuln_85_all,N_vuln_90_all,N_CH_all,BDE_min_frac_all,BDE_min_aliph,BDE_2nd_aliph,BDE_3rd_aliph,BDE_mean_aliph,BDE_std_aliph,BDE_range_aliph,N_vuln_85_aliph,N_vuln_90_aliph,N_CH_aliph,BDE_min_frac_aliph
C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@]2(C)C(n3cnc4ccccc43)=CCC12,34.67,False,82.19538879394531,82.1985855102539,82.40471649169922,98.73377990722656,10.586807250976562,31.53246307373047,3,4,20,0.8324950933456421,82.19538879394531,82.1985855102539,82.40471649169922,91.982421875,6.32309627532959,17.347091674804688,3,4,13,0.8935988545417786
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,150.0,False,82.3974838256836,90.23185729980469,90.77436065673828,95.43328094482422,5.912247657775879,28.546493530273438,1,1,15,0.8634040951728821,82.3974838256836,90.23185729980469,90.77436065673828,94.32537841796875,4.363437652587891,16.34039306640625,1,1,14,0.873545229434967
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,52.48,False,79.89026641845703,85.3442611694336,87.18692779541016,102.85690307617188,11.928756713867188,35.045745849609375,1,3,13,0.7767127156257629,79.89026641845703,85.3442611694336,87.18692779541016,91.25006103515625,7.482718467712402,20.076690673828125,1,3,6,0.8755092024803162
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,91.0,False,,,,,,,0,0,0,,,,,,,,0,0,0,
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,69.0,False,,,,,,,0,0,0,,,,,,,,0,0,0,
Cc1[nH]c2ccc(-c3nnc(SCC(=O)N4CCCc5ccccc54)o3)cc2c1C,150.0,False,84.77169036865234,85.41809844970703,87.94239044189453,101.78839874267578,11.016948699951172,27.78343963623047,1,3,13,0.8328227400779724,84.77169036865234,85.41809844970703,87.94239044189453,90.4503173828125,4.831557273864746,13.380210876464844,1,3,6,0.9372182488441467
Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1,3.0,False,80.31271362304688,82.70475006103516,89.48814392089844,103.29307556152344,12.70969009399414,32.17725372314453,2,3,10,0.7775227427482605,80.31271362304688,82.70475006103516,89.48814392089844,84.16854095458984,3.8862264156341553,9.175430297851562,2,3,3,0.9541891813278198
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,26.63,False,86.5215072631836,86.6321029663086,89.16080474853516,101.40670013427734,10.592540740966797,25.94324493408203,0,3,14,0.8532129526138306,86.5215072631836,86.6321029663086,89.16080474853516,91.12569427490234,3.550619602203369,8.777999877929688,0,3,7,0.9494743347167969
Cc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,3.0,False,88.43730926513672,92.39514923095703,98.53644561767578,102.02297973632812,8.411706924438477,25.123199462890625,0,1,9,0.8668371438980103,88.43730926513672,92.39514923095703,98.53644561767578,96.74613189697266,4.727660655975342,13.124885559082031,0,1,6,0.9141172766685486
Cc1c(C(=O)Nc2ccccc2)sc2ncnc(O)c12,150.0,False,88.33403778076172,107.66159057617188,111.02165985107422,106.10896301269531,9.017148971557617,23.651031494140625,0,1,5,0.832484245300293,88.33403778076172,88.33403778076172,88.33403778076172,88.33403778076172,0.0,0.0,0,1,1,1.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,89.09,False,82.87096405029297,86.7197265625,88.62179565429688,94.96623992919922,9.121438980102539,28.181076049804688,1,6,11,0.8726360201835632,82.87096405029297,86.7197265625,88.62179565429688,91.4668960571289,5.857839584350586,19.30785369873047,1,6,9,0.9060214161872864
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,5.45,False,81.08715057373047,87.23177337646484,103.43302154541016,104.78077697753906,12.433465957641602,33.25108337402344,1,2,8,0.7738742828369141,81.08715057373047,87.23177337646484,103.43302154541016,90.583984375,9.42558479309082,22.345870971679688,1,2,3,0.895159900188446
Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,3.0,False,80.37348175048828,84.11168670654297,88.39469146728516,92.52230072021484,7.390141010284424,24.76666259765625,2,3,9,0.8686930537223816,80.37348175048828,84.11168670654297,88.39469146728516,90.945068359375,6.249164581298828,20.715530395507812,2,3,8,0.883758544921875
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,7.02,False,82.04523468017578,86.59424591064453,88.95858001708984,105.68758392333984,11.583372116088867,32.291168212890625,1,3,12,0.7762996554374695,82.04523468017578,86.59424591064453,88.95858001708984,85.86602020263672,2.8689510822296143,6.9133453369140625,1,3,3,0.9555029273033142
Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,13.78,False,84.72189331054688,88.5868148803711,90.18982696533203,98.34354400634766,9.570292472839355,28.978675842285156,1,2,14,0.8614891171455383,84.72189331054688,88.5868148803711,90.18982696533203,92.77336120605469,4.383844375610352,15.413352966308594,1,2,10,0.9132135510444641
Cc1c(Cl)cccc1S(=O)(=O)N1CCC[C@H](C(=O)NC2CCCCC2)C1,18.62,False,89.88219451904297,91.87429809570312,92.65520477294922,99.06271362304688,7.898575782775879,23.407119750976562,0,1,13,0.9073261618614197,89.88219451904297,91.87429809570312,92.65520477294922,94.97879791259766,2.9577174186706543,8.711959838867188,0,1,10,0.9463395476341248
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,5.055,False,89.5501708984375,92.55615997314453,100.12126159667969,103.4998550415039,7.560011386871338,22.94940948486328,0,1,10,0.8652202486991882,89.5501708984375,92.55615997314453,100.12126159667969,96.97063446044922,4.977687358856201,12.684776306152344,0,1,5,0.9234772324562073
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,3.47,False,86.68370819091797,91.60663604736328,91.9089584350586,100.71907806396484,10.789508819580078,25.023582458496094,0,1,6,0.8606483340263367,86.68370819091797,91.60663604736328,91.9089584350586,90.06643676757812,2.3951306343078613,5.225250244140625,0,1,3,0.9624418616294861
Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,3.0,False,84.72189331054688,88.5868148803711,89.4190673828125,98.30091857910156,9.69031810760498,28.978675842285156,1,3,14,0.8618626594543457,84.72189331054688,88.5868148803711,89.4190673828125,92.65594482421875,4.417067050933838,15.413352966308594,1,3,10,0.9143708348274231
Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,3.0,False,88.84319305419922,89.07791137695312,91.3822250366211,99.50269317626953,8.74840259552002,24.909835815429688,0,2,14,0.8928722739219666,88.84319305419922,89.07791137695312,91.3822250366211,94.4155502319336,4.012043476104736,11.29205322265625,0,2,10,0.9409804940223694
Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,3.0,False,86.6978530883789,88.89862823486328,103.30379486083984,105.06089782714844,10.419201850891113,26.39826202392578,0,2,8,0.825215220451355,86.6978530883789,88.89862823486328,103.30379486083984,92.96675872802734,7.364400386810303,16.605941772460938,0,2,3,0.9325683116912842
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,3.0,False,85.53243255615234,89.12421417236328,103.30379486083984,105.18424224853516,10.810275077819824,27.9420166015625,0,2,8,0.8131677508354187,85.53243255615234,89.12421417236328,103.30379486083984,92.65348052978516,7.672336578369141,17.7713623046875,0,2,3,0.923143208026886
Cc1c(Sc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,4.88,False,85.34271240234375,88.98365020751953,103.30379486083984,104.85145568847656,10.675342559814453,27.836669921875,0,2,8,0.8139392137527466,85.34271240234375,88.98365020751953,103.30379486083984,92.54338836669922,7.752586841583252,17.961082458496094,0,2,3,0.922191321849823
Cc1c(Sc2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,34.0,False,85.18779754638672,88.9902114868164,111.42552947998047,105.66532135009766,11.833155632019043,29.600296020507812,0,2,7,0.8062039613723755,85.18779754638672,88.9902114868164,88.9902114868164,87.08900451660156,1.9012069702148438,3.8024139404296875,0,2,2,0.9781693816184998
Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,3.0,False,86.5970230102539,90.11640167236328,106.04800415039062,107.62256622314453,9.40170955657959,29.594032287597656,0,1,11,0.8046362996101379,86.5970230102539,90.11640167236328,90.11640167236328,88.3567123413086,1.7596893310546875,3.519378662109375,0,1,2,0.980084240436554
Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,108.0,False,89.12886047363281,90.10956573486328,91.2607650756836,106.10974884033203,10.27649974822998,29.842018127441406,0,1,11,0.8399686217308044,89.12886047363281,90.10956573486328,91.2607650756836,90.1664047241211,0.8712736368179321,2.1319046020507812,0,1,3,0.988493025302887
Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n[nH]1,57.0,False,90.34001922607422,92.27758026123047,94.8218002319336,102.75531768798828,10.24993896484375,28.750320434570312,0,0,9,0.8791760802268982,90.34001922607422,92.27758026123047,94.8218002319336,93.9139633178711,2.383169174194336,6.92242431640625,0,0,5,0.9619444608688354
Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN,3.0,False,90.5799560546875,92.27758026123047,92.4816665649414,100.4287109375,9.73737907409668,28.431747436523438,0,0,12,0.9019328951835632,90.5799560546875,92.27758026123047,92.4816665649414,93.74954223632812,1.9430330991744995,6.682487487792969,0,0,8,0.9661909341812134
Cc1cc(=O)n(-c2ccccc2)n1C,3.735,False,91.24039459228516,91.9874267578125,110.86600494384766,106.19300079345703,10.73753547668457,28.573089599609375,0,0,6,0.8591940402984619,91.24039459228516,91.9874267578125,91.9874267578125,91.61390686035156,0.3735160827636719,0.7470321655273438,0,0,2,0.9959229826927185
Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,150.0,False,85.20069885253906,86.07807159423828,86.58411407470703,102.9421157836914,12.752196311950684,31.275299072265625,0,4,11,0.8276563882827759,85.20069885253906,86.07807159423828,86.58411407470703,86.22625732421875,0.6832826137542725,1.8414688110351562,0,4,4,0.9881061911582947
Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1,128.82,False,82.68275451660156,89.5707015991211,91.60208892822266,100.77534484863281,10.723406791687012,33.264137268066406,1,2,10,0.8204661011695862,82.68275451660156,89.5707015991211,91.60208892822266,93.09554290771484,6.320704936981201,18.731727600097656,1,2,6,0.8881494402885437
Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,89.13,False,89.68372344970703,92.89759063720703,93.69071960449219,105.56790924072266,11.853565216064453,29.761734008789062,0,1,9,0.8495358228683472,89.68372344970703,92.89759063720703,93.69071960449219,92.69718933105469,1.831595778465271,4.8330078125,0,1,4,0.9674912691116333
Cc1cc(C)nc(Nc2cccc(C(F)(F)F)c2)n1,36.31,False,91.97362518310547,111.35467529296875,112.00521087646484,109.35375213623047,7.8289008140563965,22.272422790527344,0,0,6,0.8410651087760925,91.97362518310547,91.97362518310547,91.97362518310547,91.97362518310547,0.0,0.0,0,0,1,1.0
Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,141.25,False,90.11290740966797,92.11676788330078,92.27591705322266,101.93360137939453,13.032278060913086,31.35009765625,0,0,5,0.8840353488922119,90.11290740966797,92.11676788330078,92.27591705322266,91.50186157226562,0.984287440776825,2.1630096435546875,0,0,3,0.9848204851150513
Cc1cc(C)nc(SCC(N)=O)n1,3.0,False,92.27591705322266,92.93970489501953,113.69939422607422,99.63833618164062,9.946359634399414,21.423477172851562,0,0,3,0.9261085987091064,92.27591705322266,92.93970489501953,92.93970489501953,92.6078109741211,0.3318939208984375,0.663787841796875,0,0,2,0.9964161515235901
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,3.0,False,77.2174072265625,88.33184814453125,93.09656524658203,99.82318878173828,14.56568717956543,40.2364501953125,1,2,6,0.7735418081283569,77.2174072265625,88.33184814453125,93.09656524658203,86.21527099609375,6.653161525726318,15.879158020019531,1,2,3,0.8956348896026611
Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,13.49,False,87.01189422607422,90.05438232421875,92.79545593261719,99.06560516357422,11.30575180053711,32.678565979003906,0,1,7,0.8783259987831116,87.01189422607422,90.05438232421875,92.79545593261719,92.371337890625,4.006433010101318,12.123092651367188,0,1,5,0.9419793486595154
Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,150.0,False,82.07014465332031,87.01189422607422,92.79545593261719,97.8091049194336,11.958213806152344,37.62031555175781,1,2,8,0.8390849232673645,82.07014465332031,87.01189422607422,92.79545593261719,91.54360961914062,5.519771099090576,17.064842224121094,1,2,6,0.8965141773223877
Cc1cc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)ccn1,36.08,False,88.69471740722656,90.99808502197266,93.67687225341797,100.99026489257812,7.1012043952941895,23.50397491455078,0,1,19,0.8782501816749573,88.69471740722656,90.99808502197266,93.67687225341797,96.64048767089844,3.397043466567993,11.935081481933594,0,1,13,0.9177801012992859
Cc1cc(CN(CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)O,43.43,False,83.83245086669922,87.03797149658203,87.16596221923828,100.20733642578125,10.866083145141602,30.27020263671875,1,4,14,0.8365899324417114,83.83245086669922,87.03797149658203,87.16596221923828,91.43223571777344,5.064248085021973,13.73974609375,1,4,8,0.9168806672096252
Cc1cc(CN2CCc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,20.0,False,78.49319458007812,83.41209411621094,87.03797149658203,102.044677734375,12.60997486114502,35.609458923339844,2,5,16,0.7692041993141174,78.49319458007812,83.41209411621094,87.03797149658203,86.13201904296875,4.109411716461182,12.120246887207031,2,5,6,0.9113125801086426
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,15.0,False,75.0650634765625,79.4236831665039,82.53670501708984,102.05438995361328,14.006914138793945,39.03759002685547,3,5,15,0.7355397939682007,75.0650634765625,79.4236831665039,82.53670501708984,82.75129699707031,5.229931354522705,14.627998352050781,3,5,5,0.9071164727210999
Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,31.0,False,79.32982635498047,83.97966766357422,86.66999053955078,101.84098815917969,12.760878562927246,34.7728271484375,2,6,16,0.778957724571228,79.32982635498047,83.97966766357422,86.66999053955078,85.60824584960938,3.2582907676696777,10.363235473632812,2,6,6,0.9266610145568848
Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,3.0,False,84.72189331054688,88.5868148803711,89.7939453125,99.16979217529297,9.873006820678711,28.978675842285156,1,3,15,0.854311466217041,84.72189331054688,88.5868148803711,89.7939453125,92.67909240722656,4.3854217529296875,15.413352966308594,1,3,10,0.9141424298286438
Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,19.45,False,86.07360076904297,90.73477935791016,111.64432525634766,108.2927474975586,10.9125337600708,33.54725646972656,0,1,9,0.7948232889175415,86.07360076904297,90.73477935791016,90.73477935791016,88.40419006347656,2.3305892944335938,4.6611785888671875,0,1,2,0.9736371040344238
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,3.0,False,84.72189331054688,88.5868148803711,89.54165649414062,99.28617858886719,10.075675964355469,29.098983764648438,1,3,15,0.8533100485801697,84.72189331054688,88.5868148803711,89.54165649414062,92.65385437011719,4.402638912200928,15.413352966308594,1,3,10,0.9143914580345154
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1,6.815,False,88.84319305419922,89.54165649414062,91.3822250366211,100.4786605834961,9.155045509338379,24.977684020996094,0,2,15,0.8841996192932129,88.84319305419922,89.54165649414062,91.3822250366211,94.44758605957031,3.9525954723358154,11.29205322265625,0,2,10,0.9406613707542419
Cc1cc(NC(=O)Nc2cccc3ccccc23)no1,95.5,False,90.11290740966797,109.92830657958984,110.46671295166016,109.84864807128906,7.722352981567383,31.35009765625,0,0,9,0.8203369975090027,90.11290740966797,90.11290740966797,90.11290740966797,90.11290740966797,0.0,0.0,0,0,1,1.0
Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)no1,8.51,False,90.11290740966797,112.6246109008789,113.17337799072266,109.54612731933594,11.856148719787598,32.16071319580078,0,0,4,0.822602391242981,90.11290740966797,90.11290740966797,90.11290740966797,90.11290740966797,0.0,0.0,0,0,1,1.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,3.0,False,90.11290740966797,112.02172088623047,112.14960479736328,109.13946533203125,11.746108055114746,32.16071319580078,0,0,4,0.8256675004959106,90.11290740966797,90.11290740966797,90.11290740966797,90.11290740966797,0.0,0.0,0,0,1,1.0
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2Cl)n[nH]1,6.17,False,79.81529998779297,89.4431381225586,101.86638641357422,104.66574096679688,12.772830963134766,40.12549591064453,1,2,8,0.7625733017921448,79.81529998779297,89.4431381225586,101.86638641357422,90.37493896484375,9.026397705078125,22.05108642578125,1,2,3,0.8831574320793152
Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,3.87,False,84.72189331054688,88.5868148803711,90.98638916015625,99.09268951416016,9.587634086608887,28.978675842285156,1,2,15,0.854976236820221,84.72189331054688,88.5868148803711,90.98638916015625,92.81021881103516,4.325382709503174,15.413352966308594,1,2,10,0.9128509163856506
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,3.0,False,88.84319305419922,90.98638916015625,91.3822250366211,100.2851791381836,8.641749382019043,24.909835815429688,0,1,15,0.8859055042266846,88.84319305419922,90.98638916015625,91.3822250366211,94.60394287109375,3.793121814727783,11.29205322265625,0,1,10,0.9391066431999207
Cc1cc(OCC(=O)NCc2ccccc2)c2cc(Br)ccc2n1,51.29,False,81.36947631835938,91.15819549560547,91.2800064086914,104.780029296875,11.353116035461426,32.33110809326172,1,1,10,0.7765743136405945,81.36947631835938,91.15819549560547,91.2800064086914,87.9358901977539,4.643424034118652,9.910530090332031,1,1,3,0.9253272414207458
Cc1cc(OCC(=O)Nc2ccccc2)c2cc(Br)ccc2n1,150.0,False,90.15520477294922,91.15819549560547,111.02165985107422,107.44033813476562,9.009777069091797,23.545379638671875,0,0,9,0.8391187787055969,90.15520477294922,91.15819549560547,91.15819549560547,90.65670013427734,0.501495361328125,1.00299072265625,0,0,2,0.9944682121276855
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,7.625,False,83.89228057861328,84.4313735961914,89.8771743774414,101.95382690429688,10.232666015625,30.707138061523438,2,3,17,0.8228458166122437,83.89228057861328,84.4313735961914,89.8771743774414,93.30196380615234,6.113890171051025,19.872703552246094,2,3,9,0.8991480469703674
Cc1cc(Oc2cc(S(=O)(=O)N3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2O)ccc1Cl,20.42,False,88.10420227050781,90.98638916015625,93.5086441040039,103.31803894042969,9.427971839904785,25.878135681152344,0,1,14,0.8527474999427795,88.10420227050781,90.98638916015625,93.5086441040039,94.23561096191406,3.485089063644409,10.240028381347656,0,1,7,0.9349353313446045
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,57.54,False,87.23163604736328,88.66685485839844,89.03762817382812,103.01892852783203,12.456131935119629,32.21382141113281,0,3,12,0.8467534780502319,87.23163604736328,88.66685485839844,89.03762817382812,90.98381805419922,2.761293649673462,7.1468505859375,0,3,6,0.9587599039077759
Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,13.49,False,89.17495727539062,110.86089324951172,110.89783477783203,109.70709228515625,7.579981803894043,29.031051635742188,0,1,9,0.8128458857536316,89.17495727539062,89.17495727539062,89.17495727539062,89.17495727539062,0.0,0.0,0,1,1,1.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,10.72,False,89.17495727539062,110.89783477783203,111.12801361083984,109.18896484375,9.431191444396973,30.445899963378906,0,1,6,0.8167030215263367,89.17495727539062,89.17495727539062,89.17495727539062,89.17495727539062,0.0,0.0,0,1,1,1.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(CC(=O)O)cc2)cc1,4.79,False,88.43891906738281,89.17495727539062,110.89783477783203,106.04191589355469,11.264307975769043,31.18193817138672,0,2,7,0.8339996337890625,88.43891906738281,89.17495727539062,89.17495727539062,88.80693817138672,0.36801910400390625,0.7360382080078125,0,2,2,0.995855987071991
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,17.38,False,89.17495727539062,103.43302154541016,110.89783477783203,108.4311294555664,8.989943504333496,30.445899963378906,0,1,7,0.822411060333252,89.17495727539062,103.43302154541016,103.43302154541016,96.30398559570312,7.129032135009766,14.258064270019531,0,1,2,0.9259737133979797
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,25.7,False,89.17495727539062,110.89783477783203,111.12801361083984,109.2475357055664,9.451004981994629,30.445899963378906,0,1,6,0.8162651658058167,89.17495727539062,89.17495727539062,89.17495727539062,89.17495727539062,0.0,0.0,0,1,1,1.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc([S+](C)[O-])cc2)cc1,14.79,False,,,,,,,0,0,0,,,,,,,,0,0,0,
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,6.92,False,89.49356842041016,89.66401672363281,90.67630004882812,104.17902374267578,9.327526092529297,23.576034545898438,0,2,11,0.8590363264083862,89.49356842041016,89.66401672363281,90.67630004882812,92.7530746459961,4.88532829284668,11.684829711914062,0,2,4,0.9648582339286804
Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,52.48,False,89.17495727539062,110.4161148071289,110.8830337524414,108.10416412353516,7.752758979797363,23.27752685546875,0,1,7,0.8248984217643738,89.17495727539062,89.17495727539062,89.17495727539062,89.17495727539062,0.0,0.0,0,1,1,1.0
Cc1ccc(-c2cccc([S@]3(=O)=NC(=O)[C@H](C)N3)c2)cc1,19.5,False,,,,,,,0,0,0,,,,,,,,0,0,0,
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,10.23,False,84.25572967529297,89.9036865234375,105.97872161865234,107.90062713623047,8.416279792785645,28.980453491210938,1,2,15,0.7808641195297241,84.25572967529297,89.9036865234375,89.9036865234375,87.0797119140625,2.8239784240722656,5.647956848144531,1,2,2,0.9675701260566711
Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,150.0,False,89.17495727539062,90.10570526123047,93.60672760009766,102.55996704101562,9.714761734008789,22.83129119873047,0,1,9,0.869490921497345,89.17495727539062,90.10570526123047,93.60672760009766,91.85102844238281,2.258094310760498,5.341773986816406,0,1,4,0.9708650708198547
Cc1ccc(-n2c(C)cc(/C=C3\SC(=O)NC3=O)c2C)cc1,17.78,False,83.24028015136719,87.9291000366211,89.17495727539062,100.59139251708984,12.544095039367676,34.29881286621094,1,3,7,0.8275089859962463,83.24028015136719,87.9291000366211,89.17495727539062,91.30152893066406,8.13571834564209,21.621498107910156,1,3,4,0.9117074012756348
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,55.92,False,89.17495727539062,89.44281768798828,91.98540496826172,104.5877685546875,9.453080177307129,29.04247283935547,0,2,15,0.8526327610015869,89.17495727539062,89.44281768798828,91.98540496826172,93.6414566040039,3.997201919555664,11.547172546386719,0,2,6,0.952302098274231
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,84.0,False,68.37059783935547,89.17495727539062,90.0046615600586,101.05956268310547,13.251259803771973,44.14586639404297,1,2,11,0.6765376329421997,68.37059783935547,89.17495727539062,90.0046615600586,85.86544799804688,10.429285049438477,27.54095458984375,1,2,4,0.7962527275085449
Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,16.25,False,89.47883605957031,89.9036865234375,92.02877044677734,99.10259246826172,7.477168083190918,21.496376037597656,0,2,11,0.9028909802436829,89.47883605957031,89.9036865234375,92.02877044677734,95.0958251953125,4.212150573730469,10.466598510742188,0,2,8,0.9409334063529968
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)nc1,21.0,False,89.12439727783203,89.66889190673828,100.39065551757812,104.98107147216797,7.686099052429199,24.966880798339844,0,2,12,0.848956823348999,89.12439727783203,89.66889190673828,100.39065551757812,93.06130981445312,5.18739128112793,11.266258239746094,0,2,3,0.957695484161377
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,8.225,False,77.5099868774414,89.17495727539062,93.36396789550781,102.17981719970703,14.3488130569458,40.35816955566406,1,2,7,0.7585645318031311,77.5099868774414,89.17495727539062,93.36396789550781,86.6829605102539,6.707939147949219,15.853981018066406,1,2,3,0.8941779136657715
Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,70.0,False,78.74580383300781,86.6202621459961,91.31987762451172,104.64350891113281,12.118669509887695,35.36834716796875,1,2,11,0.7525149583816528,78.74580383300781,86.6202621459961,91.31987762451172,85.56198120117188,5.187600612640381,12.574073791503906,1,2,3,0.9203363656997681
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,108.035,False,89.07259368896484,89.22972869873047,94.48271942138672,99.78693389892578,8.548812866210938,22.580032348632812,0,2,9,0.8926278352737427,89.07259368896484,89.22972869873047,94.48271942138672,94.24127960205078,4.147705078125,11.804763793945312,0,2,6,0.9451547861099243
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,96.33,False,77.8814468383789,89.17495727539062,90.68846893310547,100.28817749023438,12.199667930603027,34.272499084472656,1,2,9,0.776576578617096,77.8814468383789,89.17495727539062,90.68846893310547,87.3016586303711,5.500603675842285,13.580314636230469,1,2,4,0.8920958638191223
